"REC","DIST","NAME","GISNAME","DISTNUM","SCHNUM","M","B","G3","G4","G5","G6","G7","G8",
5,"DISTRICT - FT W SO BEND","SAINT JUDE ELEMENTARY SCHOOL","SAINT JUDFO",9220,"A160","A","N",62,59,44,45,56,59,
5,"DISTRICT - FT W SO BEND","SAINT THERESE SCHOOL","SAINT THERESE",9220,"A175","A","N",12,14,15,17,21,18,
5,"DISTRICT - FT W SO BEND","SAINT VINCENT DEPAUL SCHOOL","SAINT VINFO",9220,"A180","A","N",74,79,87,89,98,71,
5,"DISTRICT - FT W SO BEND","SAINT ALOYSIUS CATHOLIC SCHOOL","SAINT ALOYSIU",9220,"A270","A","N",6,7,5,5,8,12,
5,"DISTRICT - FT W SO BEND","SAINT JOSEPH CATHOLIC SCHOOL","SAINT JOMO",9220,"A340","A","N",12,6,4,7,4,2,
5,"DISTRICT - FT W SO BEND","ST JOSEPH HESSEN CASSEL CATH SCH","ST JOSEPH HES",9220,"A350","A","N",11,11,22,12,16,11,
5,"DISTRICT - FT W SO BEND","SAINT JOHN THE BAPTIST CATHOLIC SC","SAINT JOHNE",9220,"A355","A","N",29,31,34,28,27,21,
5,"DISTRICT - FT W SO BEND","SAINT LOUIS BESANCON CATHOLIC SCH","SAINT LOUIS B",9220,"A360","A","N",6,6,7,11,8,6,
5,"DISTRICT - FT W SO BEND","SAINT JOSEPH SCHOOL","SAINT JOGA",9220,"A735","A","N",11,7,14,15,0,0,
5,"DISTRICT - FT W SO BEND","ST THOMAS THE APOSTLE SCHOOL","ST THOMAS THE",9220,"A975","A","N",48,34,45,41,53,39,
5,"DISTRICT - FT W SO BEND","ST VINCENT DEPAUL SCHOOL","ST VINCENT DE",9220,"A980","A","N",12,21,12,8,0,0,
5,"DISTRICT - FT W SO BEND","ST JOHN EVANGELIST SCHOOL","ST JOHN EVANG",9220,"B020","A","N",18,11,10,9,0,0,
5,"DISTRICT - FT W SO BEND","HUNTINGTON CATHOLIC SCHOOL","HUNTINGTON CA",9220,"B418","A","N",27,16,24,13,16,9,
5,"DISTRICT - FT W SO BEND","SACRED HEART SCHOOL","SACRED HWA",9220,"B605","A","N",17,15,15,18,0,0,
5,"DISTRICT - FT W SO BEND","SAINT MICHAEL SCHOOL","SAINT MICPL",9220,"C855","A","N",27,20,24,23,12,12,
5,"DISTRICT - FT W SO BEND","SAINT MARY ELEMENTARY SCHOOL","SAINT MARAV",9220,"C980","A","N",17,19,18,14,10,14,
5,"DISTRICT - FT W SO BEND","ST PIUS X CATHOLIC SCHOOL","ST PIUS X CAT",9220,"D164","A","N",51,52,58,41,37,27,
5,"DISTRICT - FT W SO BEND","MARIAN HIGH SCHOOL","MARIAN HIGH S",9220,"D165",,"N",0,0,0,0,0,0,
5,"DISTRICT - FT W SO BEND","SAINT BAVO SCHOOL","SAINT BAVO SC",9220,"D175","A","N",21,16,25,20,27,16,
5,"DISTRICT - FT W SO BEND","SAINT JOSEPH SCHOOL","SAINT JOMI",9220,"D180","A","N",19,13,13,26,10,26,
5,"DISTRICT - FT W SO BEND","SAINT MONICA SCHOOL","SAINT MONICA",9220,"D185","A","N",15,16,11,26,15,19,
5,"DISTRICT - FT W SO BEND","QUEEN OF PEACE SCHOOL","QUEEN OF PEAC",9220,"D198","A","N",20,14,18,19,14,16,
5,"DISTRICT - FT W SO BEND","SAINT JOSEPH HIGH SCHOOL","SAINT JOSO",9220,"D225",,"N",0,0,0,0,0,0,
5,"DISTRICT - FT W SO BEND","CHRIST THE KING SCHOOL","CHRIST THSO",9220,"D230","A","N",49,52,62,60,55,60,
5,"DISTRICT - FT W SO BEND","CORPUS CHRISTI SCHOOL","CORPUS CHSO",9220,"D235","A","N",30,26,28,41,37,29,
5,"DISTRICT - FT W SO BEND","HOLY CROSS SCHOOL","HOLY CROSSO",9220,"D240","A","N",30,26,32,37,34,37,
5,"DISTRICT - FT W SO BEND","HOLY FAMILY SCHOOL","HOLY FAMISO",9220,"D245","A","N",36,38,48,38,41,37,
5,"DISTRICT - FT W SO BEND","OUR LADY OF HUNGARY SCHOOL","OUR LADY OF H",9220,"D250","A","N",6,9,12,11,12,14,
5,"DISTRICT - FT W SO BEND","SAINT ADALBERT SCHOOL","SAINT ADALBER",9220,"D255","A","N",20,21,20,16,19,10,
5,"DISTRICT - FT W SO BEND","SAINT ANTHONY DE PADUA SCHOOL","SAINT ANTHONY",9220,"D260","A","N",34,32,33,32,46,30,
5,"DISTRICT - FT W SO BEND","SAINT JOHN THE BAPTIST SCHOOL","SAINT JOHSO",9220,"D265","A","N",10,14,16,11,18,12,
5,"DISTRICT - FT W SO BEND","SAINT JOSEPH SCHOOL","ST JOSEPH SCH",9220,"D270","A","N",46,51,41,50,55,49,
5,"DISTRICT - FT W SO BEND","SAINT JUDE CATHOLIC SCHOOL","SAINT JUDE SC",9220,"D275","A","N",12,12,17,21,25,14,
5,"DISTRICT - FT W SO BEND","SAINT MATTHEW CATHEDRAL SCHOOL","SAINT MATSO",9220,"D285","A","N",43,46,42,35,45,35,
5,"DISTRICT - FT W SO BEND","SAINT BERNARD ELEMENTARY SCHOOL","SAINT BERNARD",9220,"D805","A","N",14,6,12,0,0,0,
5,"DISTRICT - LUTHERAN","ST PETER IMMANUEL LUTHERAN SCH","ST PETER IMMA",9230,"A040","A","N",6,8,6,7,10,15,
5,"DISTRICT - LUTHERAN","WYNEKEN MEMORIAL LUTHERAN SCH","WYNEKEN MEMOR",9230,"A045","A","N",18,21,7,19,17,16,
5,"DISTRICT - LUTHERAN","OUR HOPE LUTHERAN SCHOOL","OUR HOPE LUTH",9230,"A108","A","N",7,2,1,0,0,0,
5,"DISTRICT - LUTHERAN","CONCORDIA LUTHERAN HIGH SCHO","CONCORDIA LUT",9230,"A195",,"N",0,0,0,0,0,0,
5,"DISTRICT - LUTHERAN","SUBURBAN BETHLEHEM LUTHERAN SCH","SUBURBAN BETH",9230,"A200","A","N",16,16,21,16,20,21,
5,"DISTRICT - LUTHERAN","CONCORDIA EVANGELICAL LUTHERAN SCH","CONCORDIA EVA",9230,"A205","A","N",32,44,39,45,41,37,
5,"DISTRICT - LUTHERAN","EMMANUEL ST MICHAEL LUTHERAN SCH","EMMANUEL ST",9230,"A215","A","N",32,26,28,27,26,22,
5,"DISTRICT - LUTHERAN","EMMAUS LUTHERAN SCHOOL","EMMAUS LUTHER",9230,"A220","A","N",14,12,12,7,6,6,
5,"DISTRICT - LUTHERAN","HOLY CROSS LUTHERAN SCHOOL","HOLY CROSS LU",9230,"A225","A","N",39,30,37,32,33,37,
5,"DISTRICT - LUTHERAN","LUTHERAN SOUTH UNITY SCHOOL","UNITY LUTHERA",9230,"A235","A","N",22,22,27,31,21,27,
5,"DISTRICT - LUTHERAN","ST. PAUL'S LUTHERAN SCHOOL","ST PAULS LU",9230,"A245","A","N",23,24,9,15,22,23,
5,"DISTRICT - LUTHERAN","ASCENSION LUTHERAN SCH","ASCENSION LUT",9230,"A248","A","N",8,9,5,7,15,13,
5,"DISTRICT - LUTHERAN","SAINT PETER'S LUTHERAN SCHOOL","ST PETER FO",9230,"A250","A","N",26,28,21,19,25,21,
5,"DISTRICT - LUTHERAN","ST JOHN-EMMANUEL LUTHERAN SCHOOL","SAINT JOHMO",9230,"A365","A","N",15,14,9,20,9,17,
5,"DISTRICT - LUTHERAN","CENTRAL LUTHERAN SCHOOL","CENTRAL LUTHE",9230,"A370","A","N",31,32,30,30,32,25,
5,"DISTRICT - LUTHERAN","WOODBURN LUTHERAN SCHOOL","WOODBURN LUTH",9230,"A375","A","N",7,7,5,6,0,0,
5,"DISTRICT - LUTHERAN","WHITE CREEK LUTHERAN SCHOOL","WHITE CREEK L",9230,"A430","A","N",4,15,14,10,15,15,
5,"DISTRICT - LUTHERAN","SAINT PETER LUTHERAN SCHOOL","SAINT PETER L",9230,"A435","A","N",42,47,48,45,42,33,
5,"DISTRICT - LUTHERAN","SAINT JOHN LUTHERAN SCHOOL","SAINT JOHLA",9230,"B275","A","N",12,6,12,6,3,4,
5,"DISTRICT - LUTHERAN","REDEEMER LUTHERAN","REDEEMER LUTH",9230,"B367","A","N",20,14,12,16,9,4,
5,"DISTRICT - LUTHERAN","IMMANUEL LUTHERAN SCHOOL","IMMANUEL SE",9230,"B445","A","N",40,48,44,41,40,52,
5,"DISTRICT - LUTHERAN","TRINITY LUTHERAN H S","TRINITY LSE",9230,"B452",,"N",0,0,0,0,0,0,
5,"DISTRICT - LUTHERAN","LUTHERAN CENTRAL SCH","LUTHERAN CENT",9230,"B465","A","N",14,16,21,18,20,12,
5,"DISTRICT - LUTHERAN","TRINITY LUTHERAN SCHOOL","TRINITY LBL",9230,"B850","A","N",16,14,15,9,13,18,
5,"DISTRICT - LUTHERAN","ST PAUL'S LUTHERAN SCHOOL","SAINT PAULS",9230,"C065","A","N",21,18,14,22,23,16,
5,"DISTRICT - LUTHERAN","DUNELAND LUTHERAN HS","DUNELAND LUTH",9230,"C133",,"N",0,0,0,0,0,0,
5,"DISTRICT - LUTHERAN","SAINT JOHN LUTHERAN SCHOOL","ST JOHN LA",9230,"C150","A","N",9,14,12,12,11,8,
5,"DISTRICT - LUTHERAN","HOLY CROSS LUTHERAN SCHOOL","HOLY CROSFO",9230,"C267","A","N",6,5,0,0,0,0,
5,"DISTRICT - LUTHERAN","LUTHERAN HIGH SCHOOL","LUTHERAN HIGH",9230,"C270",,"N",0,0,0,0,0,0,
5,"DISTRICT - LUTHERAN","CALVARY LUTHERAN SCHOOL","CALVARY LUTHE",9230,"C315","A","N",15,8,22,16,21,35,
